Datum/Uhrzeit,Zeitstempel,HUP,ZUP,BUP,ZW2,MA1,MZ1,ZIP,VD1,VD2,VENT,AV,VBS,ZW1,HD,ND,MOT,ASD,EVU,TFB1 [°C],TBW [°C],TA [°C],TRLext [°C],TRL [°C],TVL [°C],THG [°C],TWQaus [°C],TWQein [°C],TRLsoll [°C],TMK1soll [°C],AI1DIV,SUP,FUP2,MA2,MZ2,MA3,MZ3,FUP3,ZW3,SLP,AO1 [V],AO2 [V],SWT,AI1 [V],DF [l/min],SpHz [K],SpWQ [K],Qh [kW],BS VD1 [h],BS WP [h],BS Hz [h],BS BW [h],BS Kü [h],Imp VD1 [],WMZ [kWh],WMZ Hz [kWh],WMZ BW [kWh],TA mittel [°C],TSS [°C],TSK [°C],TFB2 [°C],TFB3 [°C],TEE [°C],TMK2soll [°C],TMK3soll [°C],WM [kWh],Pe1 [W],Pe2 [W],AZ1 [],AZ2 [],E1 [kWh],E2 [kWh],UEHZ [K],UEHZsoll [K],Asg.VDi [°C],Asg.VDa [°C],VDHz [°C],PWM VBS [%],SpWQsoll [K],PWM HUP [%],SpHzSoll [K],FreqVD [Hz]
2018-09-11 15:20,1536672020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.5,24.7,23.5,27.1,23.9,19.4,22.1,20.1,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:21,1536672080,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.5,24.6,23.5,27,23.9,19.4,22.4,20.1,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:22,1536672140,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.7,24.6,23.5,27,23.9,19.4,22.1,19.9,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:23,1536672200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.7,24.7,23.5,27,23.9,19.5,22.3,19.9,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:24,1536672260,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.7,24.7,23.5,27,23.9,19.5,22.3,19.9,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:25,1536672320,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.7,24.6,23.5,27,23.9,19.5,22.4,19.9,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:26,1536672380,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.2,24.7,24.6,23.5,27,23.9,19.5,22.4,19.9,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:27,1536672440,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.8,24.6,23.5,26.9,23.9,19.5,22.3,19.8,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:28,1536672500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.8,24.6,23.5,26.9,23.9,19.5,22.4,19.8,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:29,1536672560,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.9,24.6,23.5,26.9,23.9,19.7,22.3,19.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:30,1536672620,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.9,24.6,23.5,26.9,23.9,19.7,22.4,19.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:31,1536672680,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.9,24.6,23.5,26.9,23.9,19.5,22.1,19.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:32,1536672740,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,24.9,24.6,23.5,26.9,23.9,19.7,22.1,19.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:33,1536672800,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,25.1,24.6,23.5,26.8,23.9,19.8,22.1,19.6,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:34,1536672860,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,25.1,24.6,23.5,26.8,23.9,19.7,22.1,19.6,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:35,1536672920,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,25.1,24.6,23.5,26.8,23.9,19.8,22,19.6,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:36,1536672980,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,25.1,24.6,23.5,26.8,23.9,19.8,22.1,19.6,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:37,1536673040,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.4,25.2,24.6,23.5,26.8,23.9,19.8,22.4,19.5,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:39,1536673160,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.6,25.2,24.6,23.5,26.8,23.9,19.9,22.4,19.5,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:42,1536673340,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.7,57.6,25.3,24.6,23.5,26.8,23.9,20,22.4,19.4,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:53,1536692000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.4,17.9,24,23.5,23.9,21.9,20.3,19.3,24.6,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:54,1536692060,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.4,17.9,24,23.5,23.9,21.8,20.3,19.2,24.6,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:55,1536692120,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.8,24.1,23.5,23.9,21.8,20.2,19.1,24.6,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:56,1536692180,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.8,24,23.5,23.8,21.8,20.2,19.1,24.6,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:57,1536692240,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.4,17.7,24,23.5,23.8,21.8,20.2,19.1,24.7,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:58,1536692300,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.7,24,23.5,23.8,21.8,20.1,19.1,24.7,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 20:59,1536692360,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.7,24,23.5,23.8,21.8,20.1,19.1,24.7,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 21:00,1536692420,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.7,24,23.5,23.8,21.8,20.1,19.1,24.7,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 21:01,1536692480,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.7,24,23.5,23.8,21.8,20.1,19.1,24.7,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 21:02,1536692540,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,24.1,49.3,17.6,24,23.5,23.8,21.7,20.1,19.1,24.7,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 22:13,1536696800,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.2,53.2,16.1,26.1,23.5,28,27.4,13.2,15.2,25.5,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 02:24,1536711859,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26.8,52.7,12.8,26.7,23.5,28.6,18.2,11.5,12.2,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 02:25,1536711919,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26.8,52.6,12.8,26.7,23.5,28.5,18.2,11.5,12.2,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 05:48,1536724099,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27,52,11.8,26.9,23.5,28.4,17.4,10.2,11.1,27.6,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 09:10,1536736219,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27.1,53,15.5,27,23.5,28.7,23.4,13.4,15.1,25.9,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10 21:13,1536606801,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.4,53.2,16.8,26.2,23.4,28.2,27.2,13.6,15.6,25.2,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 01:19,1536621560,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26.6,52.6,13,26.5,23.4,28.4,18.2,10.2,11.3,27.1,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 04:35,1536633320,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26.8,52,12.7,26.8,23.4,28.6,17.8,10,11,27.2,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 08:33,1536647600,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26.7,53,15,26.6,23.4,28.4,23.1,12.6,14.2,26.1,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:29,1536661760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.3,25.2,23.4,32,25.7,17.6,20.1,21.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:30,1536661820,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.1,25.2,23.4,32,25.6,17.5,20,21.9,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:31,1536661880,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.1,25.2,23.4,31.9,25.6,17.5,20.2,21.9,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:32,1536661940,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.1,25.2,23.4,31.9,25.6,17.6,20.1,21.9,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:33,1536662000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.1,25.2,23.4,31.8,25.6,17.6,20.1,21.9,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 12:34,1536662060,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.3,54.2,22.1,25.2,23.4,31.8,25.5,17.7,20.3,21.9,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:46,1536669980,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.5,24.1,24.7,23.4,27.7,24.1,18.8,22.6,20.4,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:47,1536670040,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.7,24.1,18.8,22.7,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:48,1536670100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.7,24.1,18.8,22.5,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:49,1536670160,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.7,24.1,18.9,22.5,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:50,1536670220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.6,24.1,18.9,22.7,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:51,1536670280,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.6,24.1,18.8,22.4,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:52,1536670340,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.6,24.1,18.9,22.6,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:53,1536670400,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.6,24.1,18.9,22.7,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:54,1536670460,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.6,24.1,18.9,23,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:55,1536670520,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.5,24.1,19,22.7,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:56,1536670580,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.3,24.7,23.4,27.5,24.1,18.8,23.1,20.2,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:57,1536670640,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.6,24.4,24.7,23.4,27.5,24.1,18.7,23.2,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:58,1536670700,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.8,24.4,24.7,23.4,27.5,24.1,18.8,23.1,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 14:59,1536670760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24.8,56.8,24.4,24.7,23.4,27.5,24.1,18.8,23,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:00,1536670820,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.8,24.4,24.7,23.4,27.4,24.1,18.9,23.4,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:01,1536670880,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.8,24.4,24.7,23.4,27.4,24.1,18.9,23,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:02,1536670940,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.8,24.4,24.7,23.4,27.4,24.1,18.9,23.1,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:03,1536671000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.9,24.4,24.7,23.4,27.4,24.1,19,23.2,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:04,1536671060,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.9,24.4,24.7,23.4,27.3,23.9,18.9,22.9,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:05,1536671120,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,56.9,24.4,24.7,23.4,27.3,23.9,19,22.6,20.2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11 15:06,1536671180,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.8,57.1,24.5,24.7,23.4,27.3,23.9,19,22.7,20.1,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
